name,hex,l,a,b,flag
Leaf,#71aa34,0.67484665,-0.10624008,0.1189816,true
Leaf Bud,#eff19d,0.9378269,-0.035092413,0.099451244,false
Leaf Print,#e1d38e,0.8625015,-0.012635678,0.088659704,false
Leaf Sheep,#6cb506,0.6976759,-0.1309931,0.14290902,false
Leaf Yellow,#e9d79e,0.8803781,-0.0035009086,0.07617235,false
Leaflet,#8b987b,0.6611146,-0.026791394,0.035236657,false
Leafy,#679b6a,0.63951325,-0.07542956,0.05130461,true
Leafy Canopy,#aacc11,0.7920333,-0.09676519,0.16037038,true
Leafy Greens,#80bb66,0.73139596,-0.095586896,0.08991927,true
Leafy Lemon,#c0f000,0.8890595,-0.11904219,0.18293923,true
Leafy Lichen,#7d8574,0.60500515,-0.016452283,0.02119428,false
Leafy Lush,#08690e,0.4529304,-0.11735813,0.08803636,true
Leafy Seadragon,#b6c406,0.78267777,-0.07405946,0.15988636,false
Leafy Woodland,#aabb11,0.7530933,-0.07474208,0.1519058,true
Leamington Spa,#a0b7a8,0.75756085,-0.030391097,0.012934566,false
Leap of Faith,#c4d3e3,0.8604114,-0.009483695,-0.025886059,false
Leapfrog,#41a94f,0.6534001,-0.13257572,0.0898276,true
Learning Green,#abc123,0.76812285,-0.07940748,0.14988777,false
Leather,#906a54,0.5572042,0.036840126,0.04582888,true
Leather Bound,#916e52,0.56608444,0.030303493,0.052102417,false
Leather Brown,#97502b,0.5098076,0.07392581,0.07806584,false
Leather Chair,#a3754c,0.5995988,0.037927613,0.07143396,false
Leather Clutch,#744e42,0.46261176,0.04343228,0.03425768,false
Leather Loafers,#867354,0.56532854,0.009108007,0.049746215,false
Leather Satchel,#7c4f3a,0.4731396,0.048254967,0.04933864,false
Leather Tan,#a48454,0.6324844,0.017265663,0.073830515,false
Leather Work,#8a6347,0.5332927,0.035961255,0.05431786,false
Lebanon Cedar,#3c341f,0.32761216,0.00034476817,0.03571494,false
LeChuck’s Beard,#3c351f,0.33015454,-0.0015596896,0.036663666,false
LED Blue,#0066a3,0.49352488,-0.05224189,-0.1135602,false
LED Green,#d8cb32,0.82780373,-0.03994721,0.15662724,false
Leek,#98d98e,0.82296973,-0.09494391,0.0763489,true
Leek Blossom Pink,#bca3b8,0.7438318,0.035984337,-0.019698977,false
Leek Green,#979c84,0.6819203,-0.015671283,0.030911088,false
Leek Powder,#b7b17a,0.7520772,-0.016226321,0.071956575,false
Leek Soup,#7a9c58,0.650634,-0.066140234,0.07748982,false
Leek White,#cedcca,0.8789004,-0.021505803,0.018876672,false
Leery Lemon,#f5c71a,0.8459198,-0.0039881766,0.16877669,false
Lees,#4c2226,0.31223765,0.06125626,0.017006189,false
Left on Red,#ff0303,0.628551,0.22449404,0.12525588,true
Legacy,#5e5a67,0.47597566,0.010483816,-0.018431783,false
Legacy Blue,#9ec9e2,0.8136239,-0.033894837,-0.046497464,false
Legal Eagle,#6d758f,0.5652163,0.0011729896,-0.041377187,false
Legal Ribbon,#6f434a,0.43658692,0.06066878,0.010255873,false
Legendary,#c6baaf,0.7957704,0.008645207,0.018603742,false
Legendary Grey,#787976,0.5742867,-0.0024487972,0.0039766133,false
Legendary Lavender,#9d61d4,0.608685,0.10250756,-0.14130026,true
Legendary Lilac,#ad969d,0.6956639,0.028918445,-0.0012354255,false
Legendary Purple,#4e4e63,0.43219802,0.008845568,-0.03332156,false
Legendary Sword,#7f8384,0.6069247,-0.0041415393,-0.0028292835,false
Legion Blue,#245a6a,0.4386038,-0.047247395,-0.040258884,false
Lei Flower,#d87b6a,0.6810206,0.101860166,0.062048674,false
Leisure,#c19634,0.69618285,0.012487799,0.12257895,false
Leisure Blue,#6a8ea1,0.6267262,-0.030646205,-0.038581073,false
Leisure Green,#438261,0.5547685,-0.07839319,0.029940665,false
Leisure Time,#758c8f,0.6230533,-0.02397132,-0.011766791,false
Lemon,#fff700,0.9514511,-0.060853302,0.19508064,true
Lemon Appeal,#efe4ae,0.9146095,-0.009755939,0.0700925,false
Lemon Balm,#e5d9b6,0.88600856,-0.0011262894,0.048136055,false
Lemon Balm Green,#005228,0.38443232,-0.08841753,0.045458257,false
Lemon Bar,#cea02f,0.72968656,0.011391491,0.13406229,false
Lemon Blast,#fcecad,0.9411651,-0.007946312,0.081520796,false
Lemon Bubble,#fcebbf,0.94281095,0.0006136,0.059861004,false
Lemon Bundt Cake,#fef59f,0.9583049,-0.024192661,0.104267776,false
Lemon Burst,#fed67e,0.8920384,0.008838356,0.11562133,true
Lemon Caipirinha,#f7de9d,0.90628034,0.00092956424,0.08697486,false
Lemon Candy,#fae8ab,0.93119013,-0.005044639,0.08000994,false
Lemon Chiffon,#fffacd,0.97780967,-0.012258977,0.05691117,false
Lemon Chiffon Pie,#fff7c4,0.9699588,-0.011546075,0.06496185,false
Lemon Chrome,#faae00,0.8031253,0.03719279,0.16372651,false
Lemon Cream,#fee193,0.91666836,0.00025629997,0.10205597,false
Lemon Curd,#ffee11,0.9332056,-0.04804805,0.1893807,true
Lemon Curry,#cda323,0.73397434,0.0032521188,0.14111853,false
Lemon Delicious,#fce699,0.92574614,-0.0069761574,0.09883493,false
Lemon Dream,#eea300,0.76925373,0.03955537,0.15677917,false
Lemon Drizzle,#fee483,0.92019564,-0.010058582,0.12026298,false
Lemon Drops,#ffe49d,0.925099,0.00074115396,0.09389424,false
Lemon Essence,#e2ae4d,0.7807331,0.021374047,0.12647608,false
Lemon Filling,#f9e4a6,0.9214963,-0.002228886,0.082188666,false
Lemon Flesh,#f0e891,0.9183251,-0.025836527,0.10547733,false
Lemon Gate,#96fbc4,0.9114895,-0.11437699,0.044183373,false
Lemon Gelato,#f8ec9e,0.93514663,-0.018057823,0.096915185,false
Lemon Ginger,#968428,0.61271286,-0.015081391,0.10982737,false
Lemon Glacier,#fdff00,0.9663791,-0.07354751,0.19826496,false
Lemon Green,#adf802,0.89573956,-0.14634725,0.18437642,false
Lemon Icing,#f6ebc8,0.9398506,-0.0021520555,0.047221303,false
Lemon Juice,#ffffec,0.9949529,-0.0071871877,0.02374196,false
Lemon Lily,#faf4d9,0.9647773,-0.004188955,0.035660088,false
Lemon Lime,#bffe28,0.9209696,-0.13341045,0.18267661,false
Lemon Lime Mojito,#cbba61,0.78476423,-0.016965091,0.11061746,false
Lemon Meringue,#f6e199,0.9106428,-0.006135255,0.09337014,true
Lemon Pearl,#f9f1db,0.95858365,-0.00017249584,0.030183494,false
Lemon Peel,#ffed80,0.9385952,-0.023039728,0.12939394,false
Lemon Pepper,#ebeca7,0.9262021,-0.02827847,0.08352512,false
Lemon Pie,#f1ff62,0.9610668,-0.07228616,0.16187686,false
Lemon Poppy,#e1ae58,0.7808835,0.02370292,0.11704099,false
Lemon Popsicle,#faf2d1,0.958948,-0.004475862,0.043656886,false
Lemon Pound Cake,#ffdd93,0.9097526,0.007279992,0.099430144,false
Lemon Punch,#fecf24,0.87078345,-0.0040054023,0.17136067,false
Lemon Rose,#fbe9ac,0.93420196,-0.0050417483,0.079967976,false
Lemon Sachet,#faf0cf,0.9545492,-0.002398014,0.044328213,false
Lemon Sherbet,#f1ffa8,0.9699879,-0.048239082,0.09913802,false
Lemon Slice,#fffba8,0.97265285,-0.02819705,0.09956759,false
Lemon Soap,#fffcc4,0.9798791,-0.018646747,0.06915426,false
Lemon Sorbet,#fffac0,0.9750907,-0.017394781,0.07210636,false
Lemon Sorbet Yellow,#dcc68e,0.83180726,0.0013016164,0.076963484,false
Lemon Souffle,#ffe8ad,0.93583536,0.0010902882,0.07922107,false
Lemon Splash,#f9f6de,0.9691461,-0.0061044395,0.03100431,false
Lemon Sponge Cake,#f7f0e1,0.95655185,0.00150159,0.021174371,false
Lemon Stick,#fbf7e0,0.9731675,-0.0046815574,0.030054033,false
Lemon Sugar,#f0f6dd,0.96199155,-0.01570785,0.02954191,false
Lemon Surprise,#e1bc5c,0.8088782,0.0034866333,0.12219453,false
Lemon Tart,#ffdd66,0.90374947,-0.008464903,0.14164358,true
Lemon Thyme,#e4cf86,0.8556651,-0.0065276027,0.095124364,false
Lemon Tint,#fcf3cb,0.9611582,-0.006188959,0.052377522,false
Lemon Tonic,#efefb2,0.93756354,-0.023980916,0.07460046,false
Lemon Twist,#fed95d,0.8940427,-0.0064439476,0.14601928,false
Lemon Verbena,#f2ed6b,0.92524713,-0.04408139,0.14443171,false
Lemon Whip,#ffe6ba,0.934541,0.0091459155,0.0625363,false
Lemon Whisper,#ffb10d,0.81443286,0.039295107,0.1642488,false
Lemon White,#fbf6e0,0.9712051,-0.0032669306,0.029147029,false
Lemon Zest,#f9d857,0.8868656,-0.012331158,0.14864755,true
Lemonade,#efe499,0.91070324,-0.0180583,0.09371233,true
Lemonade Stand,#f2ca3b,0.85033846,-0.0067724884,0.15698761,false
Lemongrass,#999a86,0.67972934,-0.009519845,0.026922762,true
Lemonwood Place,#f9f3d7,0.9615376,-0.0045842826,0.03691268,false
Lemur,#695f4f,0.4902899,0.0050293356,0.027260423,false
Lemures,#bfb9d4,0.7992118,0.016588748,-0.034460783,false
Lens Flare Blue,#cee2e2,0.89792854,-0.020401955,-0.0061517954,false
Lens Flare Green,#b0ff9d,0.92587763,-0.11446723,0.097254336,false
Lens Flare Pink,#e4cbff,0.87952864,0.044944584,-0.06034553,false
Lenticular Ore,#6fb5a8,0.72293174,-0.07362282,-0.0012798309,false
Lentil,#dcc8b0,0.84307575,0.012016326,0.0376364,false
Lentil Sprout,#a09548,0.66304845,-0.019426808,0.0974468,false
Lenurple,#ba93d8,0.7239725,0.06784463,-0.08164883,false
Leo Royal Fuchsia,#e042d5,0.6586645,0.2158004,-0.11965394,false
Leopard,#d09800,0.7144102,0.02014719,0.1457797,false
Leprechaun,#29906d,0.5859557,-0.1044516,0.026306838,false
Leprechaun Green,#395549,0.42323235,-0.03806442,0.009455532,false
Leprous Brown,#d99631,0.72265625,0.040652856,0.13073063,false
Lepton Gold,#d0a000,0.7301651,0.007916272,0.14913017,false
Leroy,#71635a,0.51032907,0.0131382495,0.018638253,false
Les Cavaliers Beach,#0f63b3,0.49872315,-0.04261437,-0.14025605,false
Les Demoiselles d’Avignon,#e59d7b,0.75871503,0.068232566,0.07084566,true
Less Brown,#756761,0.5251833,0.014373094,0.014189839,false
Less Traveled,#5d6957,0.5051066,-0.02232632,0.022209972,false
Lester,#afd1c4,0.8321686,-0.039841533,0.006904602,false
Let It Rain,#b6b8bd,0.7825091,-0.00018942356,-0.0073897243,false
Let It Ring,#cfae74,0.7668036,0.0132085085,0.08364576,false
Let it Snow,#d8f1f4,0.9408139,-0.023975432,-0.011404514,true
Lethal Lime,#88ff11,0.894152,-0.18331832,0.18270707,true
Leticiaz,#95be76,0.75428337,-0.07274568,0.0790925,false
Letter Grey,#8f8f8b,0.64882267,-0.0016655624,0.0056006312,false
Letter Jacket,#b8860b,0.65206957,0.019376934,0.1307716,false
Lettuce Alone,#cedda2,0.8716969,-0.03927955,0.068982005,false
Lettuce Green,#b9d087,0.8230124,-0.053858906,0.08353436,false
Lettuce Mound,#92a772,0.69854987,-0.04535213,0.06267506,false
Leukocyte White,#f2f1ed,0.95780224,-0.0004823208,0.005403459,false
Level Up,#468741,0.5628611,-0.09723683,0.07500589,false
Leverkaas,#edcdc2,0.87233865,0.030120075,0.025182426,false
Leviathan Purple,#8b2a98,0.47891843,0.14683172,-0.1117717,false
Lewisburg Lemon,#f8f1d3,0.95585036,-0.004339844,0.039722025,false
Lewisham,#675a49,0.47531173,0.0084145665,0.030031055,false
Lexaloffle Green,#00e436,0.7979001,-0.2082695,0.14985669,false
Lexington Blue,#7d9294,0.644111,-0.022137344,-0.009671211,false
Liaison,#8c3f52,0.47369298,0.1055778,0.012064695,true
Lián Hóng Lotus Pink,#f075e6,0.7432153,0.17493266,-0.09886396,false
Liberace,#ccb8d2,0.80745226,0.031492263,-0.027989566,false
Liberal Lilac,#9955bb,0.5716255,0.11190304,-0.119399846,false
Liberalist,#0c4792,0.40920067,-0.029767185,-0.13327035,false
Liberated Lime,#d8ddcc,0.8890257,-0.011816144,0.02027911,false
Liberator Gold,#e8c447,0.8295907,-0.006667465,0.14455587,false
Liberia,#efe2db,0.9212006,0.01091367,0.013203621,false
Liberty,#514b98,0.4582614,0.0295071,-0.118083745,false
Liberty Bell Grey,#696b6d,0.5266969,-0.0015013069,-0.0036970377,false
Liberty Blue,#0e1531,0.20699,0.0002991259,-0.056213588,false
Liberty Green,#16a74e,0.6385611,-0.14793447,0.08647415,false
Liberty Grey,#afbfc9,0.79546803,-0.012960017,-0.018564224,false
Libra Blue Morpho,#4cd5ff,0.8162015,-0.09555951,-0.087252975,false
Library Leather,#68554e,0.46651873,0.020828336,0.018256754,false
Library Oak,#8f7459,0.5778874,0.020633593,0.047459573,false
Library Pewter,#7f7263,0.55973035,0.008933052,0.026230216,false
Library Red,#5b3530,0.37424374,0.049296007,0.02630049,false
Lich Grey,#a9a694,0.72258925,-0.0041062534,0.02524048,false
Liche Purple,#730061,0.3783755,0.15341018,-0.06521997,false
Lichen,#8ebaa6,0.7515137,-0.053290248,0.01392138,true
Lichen Blue,#5d89b3,0.6151564,-0.029925853,-0.07452762,false
Lichen Gold,#dde7ae,0.90640646,-0.03296405,0.06756103,false
Lichen Green,#9da693,0.7125067,-0.017707258,0.02275145,false
Lichen Moss,#697056,0.5316907,-0.020009458,0.034641057,false
Lick and Kiss,#ee5577,0.6623352,0.18549097,0.034480214,true
Lick of Lime,#a6cc72,0.79715276,-0.076244205,0.09859967,false
Lickedy Lick,#b4496c,0.5562553,0.14257318,0.006207347,false
Lickety Split,#c3d997,0.85283935,-0.049539804,0.075475454,false
Liddell,#c99c59,0.72069734,0.024360925,0.09745315,false
Liebermann Green,#92b498,0.7368033,-0.04722494,0.027189672,false
Liechtenstein Yellow,#fdff38,0.9676766,-0.06874251,0.1866973,false
Life Aquatic,#a2b0a8,0.74386615,-0.01825443,0.0063056946,false
Life at Sea,#afc9dc,0.82263345,-0.019591063,-0.033530116,true
Life Force,#6fb7e0,0.7477629,-0.053749472,-0.07647377,false
Life is a Peach,#e5cdbe,0.8642308,0.019865394,0.0274688,false
Life is Good,#e19b42,0.74254197,0.046665877,0.12413409,false
Life Lesson,#c5cabe,0.8317093,-0.010013223,0.014123738,false
Lifeboat Blue,#81b6bc,0.7413831,-0.05089602,-0.023571908,false
Lifeguard,#e50000,0.57891583,0.2073026,0.116018474,true
Lifeless Green,#00dead,0.80069727,-0.15678993,0.029235601,false
Lifeless Planet,#e6d699,0.8748451,-0.0072690547,0.08018392,false
Lifeline,#990033,0.43464965,0.16866617,0.041554153,true
Lifestyle Red,#8e3350,0.45937252,0.12563865,0.008219451,false
Ligado,#cdd6c2,0.8636765,-0.017259717,0.023020625,false
Light Aluminium,#c3c5c5,0.82185984,-0.00212273,-0.00065368414,false
Light Amber Orange,#ed9a76,0.76163447,0.08011964,0.07765764,false
Light Amourette,#d4d3e0,0.8715249,0.0059547126,-0.016754627,false
Light Angel Kiss,#dad4e4,0.87946844,0.012301475,-0.019016743,false
Light Angora Blue,#c9d4e1,0.8654725,-0.006498039,-0.02062732,false
Light Apricot,#f2dad6,0.90689087,0.023851871,0.013198197,false
Light Aroma,#decfd2,0.8675502,0.01708904,0.0011092424,false
Light Ash Brown,#c2a487,0.7379235,0.02182579,0.048739433,false
Light Bassinet,#ded0d8,0.8712493,0.017885566,-0.005782187,false
Light Bathing,#abd5dc,0.8453518,-0.03948337,-0.021688342,false
Light Beige,#e5deca,0.90077555,-0.0004453957,0.027788699,false
Light Birch Green,#9db567,0.73671776,-0.058295667,0.0897156,false
Light Bleaches,#d5d4d0,0.86959237,-0.00049480796,0.0055341125,false
Light Blond,#e8d3af,0.8750663,0.00817737,0.052423954,false
Light Blossom Time,#ecddd6,0.9076475,0.013078511,0.013926089,false
Light Blue,#add8e6,0.85623306,-0.037679493,-0.031231284,true
Light Blue Cloud,#d2d3e1,0.8702793,0.004231304,-0.018738627,false
Light Blue Glint,#a8d3e1,0.8408257,-0.037791014,-0.03134626,false
Light Blue Grey,#b7c9e2,0.83027714,-0.009335458,-0.039184988,false
Light Blue Sloth,#c6dde4,0.8826244,-0.020801812,-0.016229928,false
Light Blue Veil,#c0d8eb,0.870403,-0.017387927,-0.032494724,false
Light Bluish Water,#a4dbe4,0.85654,-0.050604403,-0.027616978,false
Light Blush,#e9c4cc,0.8543264,0.04313889,0.0026054978,true
Light Bobby Blue,#add2e3,0.84255123,-0.030961394,-0.033750236,false
Light Breeze,#cfe0f2,0.89948505,-0.010667175,-0.028839767,false
Light Bright Spark,#94d0e9,0.8253448,-0.049232066,-0.050608277,false
Light Brown,#b5651d,0.5871769,0.071391,0.108985364,true
Light Brown Drab,#b08699,0.66607344,0.056436867,-0.010044217,false
Light Brume,#d6d5d2,0.87295187,-0.00010710955,0.0042300224,false
Light Budgie Blue,#9ed6e8,0.8436146,-0.04818046,-0.04000044,false
Light Bunny Soft,#deced1,0.86530715,0.01817748,0.0014580488,false
Light Cameo Blue,#c6d4e1,0.8632665,-0.0095697045,-0.021568298,false
Light Candela,#c9d2df,0.8607943,-0.0044488907,-0.020029306,false
Light Capri Green,#8bd4c3,0.81702477,-0.07703215,0.0027644634,false
Light Caramel,#a38a83,0.65424603,0.026020408,0.019010186,false
Light Cargo River,#dbd9c9,0.88250154,-0.0041378736,0.021242917,false
Light Carob,#f9dbcf,0.9130299,0.027193129,0.025421202,false
Light Carolina,#d8f3d7,0.9369801,-0.038016587,0.027392805,false
Light Carrot Flower,#d8decf,0.89184576,-0.012049347,0.017409503,false
Light Celery Stick,#d8f2dc,0.9361934,-0.034659743,0.020173311,false
Light Chamois Beige,#d1c6be,0.8332764,0.008646458,0.01416105,false
Light Charcoal,#726e68,0.539961,0.002129808,0.010230631,false
Light Chervil,#ecead1,0.9319988,-0.0076028705,0.032211542,false
Light Chiffon,#f4e7e5,0.9376946,0.0127622485,0.00679034,false
Light Chintz,#e0d5c9,0.87855804,0.00696373,0.01910156,false
Light Christobel,#dfd3ca,0.87403715,0.009216994,0.015615284,false
Light Cipollino,#d5dad1,0.8819762,-0.008687139,0.010066748,false
Light Continental Waters,#afd5d8,0.8466572,-0.037218332,-0.015291154,false
Light Copper,#c48f4b,0.687954,0.03433031,0.10098961,false
Light Corn,#f3e2d1,0.9218994,0.011277348,0.027159274,false
Light Corn Yellow,#e0c3a2,0.8335353,0.018352538,0.052024722,false
Light Cornflower Blue,#93ccea,0.8164942,-0.04482746,-0.056808054,false
Light Crushed Almond,#ddd7d1,0.8822402,0.003991306,0.009727597,false
Light Cuddle,#cbd7ed,0.87685436,-0.004211545,-0.03281039,false
Light Curd,#f9e9c9,0.9386183,0.004298538,0.045193076,false
Light Cyan,#e0ffff,0.9778582,-0.030687988,-0.009171605,false
Light Daly Waters,#c2e4e7,0.89530575,-0.033004403,-0.014057696,false
Light Dante Peak,#c6dedf,0.88317424,-0.024078816,-0.008646548,false
Light Daydreamer,#e2d9d2,0.8905194,0.006763667,0.011979997,false
Light Dedication,#fce9d5,0.94397354,0.012155443,0.031396627,false
Light Delphin,#9ed1e3,0.8311269,-0.0437603,-0.038872898,false
Light Deluxe Days,#a4d4ec,0.8442535,-0.03870672,-0.046072423,false
Light Detroit,#cddbdc,0.8811345,-0.014050305,-0.0056868196,false
Light Dewpoint,#c4dadd,0.87290525,-0.021378905,-0.01071018,false
Light Drizzle,#a7aea5,0.7425898,-0.011225373,0.009855986,false
Light Dry Lichen,#d4e3d7,0.9011923,-0.020018697,0.010814309,false
Light Duck Egg Cream,#d5ebdd,0.9199446,-0.027691692,0.011262894,false
Light Easter Rabbit,#d4ced1,0.8570752,0.0075009167,-0.0019567013,false
Light Eggshell Pink,#d9d2c9,0.86685824,0.0038995743,0.013976812,false
Light Ellen,#ead5c7,0.88644224,0.016878158,0.02499032,false
Light Elusive Dream,#d8cdd3,0.8589373,0.013974667,-0.004204035,false
Light Enchanted,#d6eadb,0.91806257,-0.02611065,0.01311785,false
Light Fairy Pink,#f3ded7,0.91570073,0.019432247,0.0159387,false
Light Favourite Lady,#ead3e0,0.8894894,0.029296994,-0.009132981,false
Light Feather Green,#d3d9c5,0.8752078,-0.014098793,0.023865163,false
Light Featherbed,#c1d8eb,0.87109613,-0.016392082,-0.03219509,false
Light Fern Green,#e6e6d0,0.91905725,-0.00852412,0.027949095,false
Light French Grey,#c9cfcc,0.8489821,-0.007458478,0.0020119548,false
Light French Taupe,#c2c0bb,0.8079622,0.00017124414,0.0072874427,false
Light Fresh Lime,#e2f4d7,0.9461228,-0.029449135,0.031089723,false
Light Freshman,#ecf4d2,0.9522929,-0.021334738,0.040082216,false
Light Frost,#ede8d7,0.93032366,-0.0013525486,0.023187399,false
Light Frosty Dawn,#d7efd5,0.9275005,-0.0343588,0.025798917,false
Light Gentle Calm,#d2d9cd,0.8765567,-0.011951506,0.013323903,false
Light Ghosting,#d7d3ca,0.8675171,0.0007176399,0.012988806,false
Light Ginger Yellow,#f7d28c,0.879853,0.012288749,0.09648591,false
Light Glaze,#c0b5aa,0.7791426,0.007591158,0.018353462,false
Light Granite,#e2ddcf,0.8976577,-0.00018924475,0.019580841,false
Light Grass Green,#70aa7c,0.6853668,-0.078642726,0.045422614,false
Light Green,#76ff7b,0.8944624,-0.17118552,0.12343407,true
Light Green Alabaster,#d5d8c9,0.875763,-0.008987308,0.018420577,false
Light Green Ash,#d7ddcd,0.8885209,-0.012456179,0.018700242,false
Light Green Glint,#e5f4d5,0.9478137,-0.027233243,0.034404695,false
Light Green Veil,#e8f4d2,0.94930214,-0.025399357,0.03894055,false
Light Green Wash,#d4e6d9,0.9078813,-0.023391724,0.011186838,false
Light Greenette,#e2f0d2,0.9367319,-0.02591145,0.03355211,false
Light Gregorio Garden,#d7d4e4,0.8770971,0.009147972,-0.020031214,false
Light Grey,#d8dcd6,0.8897037,-0.00646621,0.006493926,true
Light Hindsight,#cdd6ea,0.8753426,-0.0018652081,-0.029226243,false
Light Hint Of Lavender,#dccfce,0.8647492,0.013422459,0.005638957,false
Light Hog Bristle,#e5ddcb,0.8990399,0.0013982058,0.025606811,false
Light Horizon Sky,#d0d2de,0.86580575,0.0024486482,-0.016439378,false
Light Iced Aniseed,#d8ded0,0.89211166,-0.011654288,0.016132534,false
Light Iced Lavender,#d0d4e3,0.8713635,0.001472652,-0.021028101,false
Light Imagine,#aed4d8,0.84387934,-0.03685215,-0.016628921,false
Light Incense,#efdcbe,0.90220594,0.008348316,0.044121683,false
Light Instant,#e2d9d4,0.8910655,0.007535726,0.009407401,false
Light Issey-San,#dbe4d1,0.9068346,-0.016649783,0.021493614,false
Light Jellyfish Blue,#acd6db,0.8478032,-0.040236086,-0.01901424,false
Light Katsura,#d6ead8,0.91726214,-0.027298123,0.016928136,false
Light Khaki,#998d7c,0.64915395,0.0065600574,0.02768004,false
Light Kiri Mist,#d3d2dd,0.86783165,0.005217105,-0.014128387,false
Light Lamb’s Ears,#d6d9cb,0.87910014,-0.008583099,0.017125249,false
Light Lavender,#efc0fe,0.8688806,0.07238698,-0.065449476,false
Light Lavender Blush,#e3d2cf,0.8767681,0.016894758,0.00958097,false
Light Lavender Water,#ddd6e7,0.8867079,0.013696581,-0.019959629,false
Light Lichen,#bfb6a9,0.78006506,0.004578531,0.020285308,false
Light Ligado,#d9e0d0,0.89693254,-0.01345554,0.018351018,false
Light Light Blush,#eed2d7,0.88842034,0.031740814,0.0030946136,false
Light Light Lichen,#d3e7dc,0.9100361,-0.024594337,0.0080394745,false
Light Lilac,#dcc6d2,0.8483452,0.028199375,-0.008258998,true
Light Lime Sherbet,#d8e6ce,0.9079107,-0.023717344,0.026296258,false
Light Limed White,#dbd5ce,0.87582475,0.003610015,0.011036217,false
